Signal data for event #14786 with energy 999.3652218749529
<z>	<x>	<t>	<nph>
7	9	21	22.0
8	0	21	11.0
8	1	21	11.0
8	2	21	12.0
8	3	21	19.0
8	4	21	21.0
8	5	21	21.0
8	6	21	27.0
8	7	21	31.0
8	8	21	37.0
8	9	21	43.0
9	0	21	11.0
9	1	21	12.0
9	2	21	16.0
9	3	21	18.0
9	4	21	21.0
9	5	21	32.0
9	6	21	46.0
9	7	21	74.0
9	8	21	65.0
9	9	21	45.0
0	0	22	51.0
0	1	22	48.0
0	2	22	48.0
0	3	22	45.0
0	4	22	39.0
0	5	22	34.0
0	6	22	36.0
0	7	22	34.0
0	8	22	32.0
0	9	22	33.0
1	0	22	35.0
1	1	22	31.0
1	2	22	32.0
1	3	22	35.0
1	4	22	40.0
1	5	22	40.0
1	6	22	42.0
1	7	22	41.0
1	8	22	49.0
1	9	22	41.0
2	0	22	48.0
2	1	22	44.0
2	2	22	45.0
2	3	22	49.0
2	4	22	45.0
2	5	22	40.0
2	6	22	48.0
2	7	22	54.0
2	8	22	50.0
2	9	22	50.0
3	0	22	44.0
3	1	22	41.0
3	2	22	40.0
3	3	22	45.0
3	4	22	40.0
3	5	22	41.0
3	6	22	47.0
3	7	22	48.0
3	8	22	47.0
3	9	22	49.0
4	0	22	27.0
4	1	22	25.0
4	2	22	27.0
4	3	22	29.0
4	4	22	29.0
4	5	22	27.0
4	6	22	28.0
4	7	22	25.0
4	8	22	32.0
4	9	22	26.0
5	0	22	19.0
5	1	22	14.0
5	2	22	17.0
5	3	22	16.0
5	4	22	13.0
5	5	22	13.0
5	6	22	17.0
5	7	22	15.0
5	8	22	13.0
5	9	22	20.0
6	0	22	9.0
6	1	22	10.0
6	2	22	11.0
6	3	22	12.0
6	4	22	13.0
6	5	22	15.0
6	6	22	13.0
6	7	22	17.0
6	8	22	20.0
6	9	22	17.0
7	0	22	12.0
7	1	22	11.0
7	2	22	14.0
7	3	22	17.0
7	4	22	20.0
7	5	22	20.0
7	6	22	23.0
7	7	22	22.0
7	8	22	29.0
7	9	22	25.0
8	0	22	19.0
8	1	22	19.0
8	2	22	18.0
8	3	22	20.0
8	4	22	24.0
8	5	22	22.0
8	6	22	28.0
8	7	22	29.0
8	8	22	34.0
8	9	22	33.0
9	0	22	15.0
9	1	22	16.0
9	2	22	19.0
9	3	22	21.0
9	4	22	21.0
9	5	22	22.0
9	6	22	20.0
9	7	22	22.0
9	8	22	28.0
9	9	22	25.0
0	0	23	13.0
0	1	23	14.0
0	2	23	15.0
0	3	23	14.0
0	4	23	18.0
0	5	23	18.0
0	6	23	18.0
0	7	23	21.0
0	8	23	23.0
0	9	23	20.0
1	0	23	12.0
1	1	23	14.0
1	2	23	11.0
1	3	23	9.0
1	4	23	7.0
1	5	23	6.0
1	6	23	6.0
1	7	23	7.0
1	8	23	8.0
1	9	23	10.0
2	0	23	11.0
2	1	23	11.0
2	2	23	10.0
2	3	23	13.0
2	4	23	19.0
2	5	23	19.0
2	6	23	21.0
2	7	23	22.0
2	8	23	23.0
2	9	23	22.0
3	0	23	22.0
3	1	23	26.0
3	2	23	25.0
3	3	23	22.0
3	4	23	26.0
3	5	23	27.0
3	6	23	30.0
3	7	23	31.0
3	8	23	31.0
3	9	23	34.0
4	0	23	26.0
4	1	23	27.0
4	2	23	24.0
4	3	23	25.0
4	4	23	24.0
4	5	23	23.0
4	6	23	24.0
4	7	23	24.0
4	8	23	22.0
4	9	23	26.0
5	0	23	12.0
5	1	23	12.0
5	2	23	14.0
5	3	23	16.0
5	4	23	16.0
5	5	23	18.0
5	6	23	18.0
5	7	23	14.0
5	8	23	13.0
5	9	23	14.0
6	0	23	8.0
6	1	23	12.0
6	2	23	10.0
6	3	23	9.0
6	4	23	10.0
6	5	23	10.0
6	6	23	13.0
6	7	23	15.0
6	8	23	13.0
6	9	23	15.0
7	0	23	9.0
7	1	23	9.0
7	2	23	7.0
7	3	23	9.0
7	4	23	11.0
7	5	23	10.0
7	6	23	8.0
7	7	23	8.0
7	8	23	3.0
7	9	23	4.0
8	0	23	4.0
8	1	23	5.0
8	2	23	10.0
8	3	23	14.0
8	4	23	14.0
8	5	23	15.0
8	6	23	12.0
8	7	23	6.0
8	8	23	4.0
8	9	23	3.0
9	0	23	8.0
9	1	23	11.0
9	2	23	11.0
9	3	23	13.0
9	4	23	15.0
9	5	23	13.0
9	6	23	13.0
9	7	23	13.0
9	8	23	11.0
9	9	23	9.0
0	0	24	5.0
0	1	24	5.0
0	2	24	4.0
0	3	24	5.0
0	4	24	4.0
0	5	24	3.0
0	6	24	3.0
0	7	24	2.0
0	8	24	1.0
0	9	24	2.0
1	0	24	4.0
1	1	24	4.0
1	2	24	6.0
1	3	24	6.0
1	4	24	6.0
1	5	24	9.0
1	6	24	10.0
1	7	24	10.0
1	8	24	11.0
1	9	24	12.0
2	0	24	4.0
2	1	24	4.0
2	2	24	3.0
2	3	24	4.0
2	4	24	3.0
2	5	24	2.0
2	6	24	3.0
2	7	24	2.0
2	8	24	1.0
2	9	24	2.0
3	0	24	10.0
3	1	24	7.0
3	2	24	5.0
3	3	24	6.0
3	4	24	5.0
3	5	24	5.0
3	6	24	5.0
3	7	24	4.0
3	8	24	2.0
3	9	24	3.0
4	0	24	7.0
4	1	24	8.0
4	2	24	8.0
4	3	24	6.0
4	4	24	6.0
4	5	24	9.0
4	6	24	10.0
4	7	24	10.0
4	8	24	10.0
4	9	24	9.0
5	0	24	5.0
5	1	24	5.0
5	2	24	6.0
5	3	24	5.0
5	4	24	5.0
5	5	24	4.0
5	6	24	5.0
5	7	24	8.0
5	8	24	10.0
5	9	24	9.0
6	0	24	10.0
6	1	24	8.0
6	2	24	9.0
6	3	24	8.0
6	4	24	6.0
6	5	24	4.0
6	6	24	5.0
6	7	24	4.0
6	8	24	3.0
6	9	24	4.0
7	0	24	10.0
7	1	24	9.0
7	2	24	10.0
7	3	24	8.0
7	4	24	8.0
7	5	24	7.0
7	6	24	7.0
7	7	24	7.0
7	8	24	7.0
7	9	24	6.0
8	0	24	8.0
8	1	24	8.0
8	2	24	6.0
8	3	24	4.0
8	4	24	3.0
8	5	24	2.0
8	6	24	2.0
8	7	24	4.0
8	8	24	5.0
8	9	24	4.0
9	0	24	8.0
9	1	24	7.0
9	2	24	8.0
9	3	24	6.0
9	4	24	7.0
9	5	24	5.0
9	6	24	6.0
9	7	24	5.0
9	8	24	5.0
9	9	24	4.0
0	0	25	3.0
0	1	25	3.0
0	2	25	4.0
0	3	25	6.0
0	4	25	6.0
0	5	25	7.0
0	6	25	8.0
0	7	25	9.0
0	8	25	10.0
0	9	25	9.0
1	0	25	9.0
1	1	25	9.0
1	2	25	7.0
1	3	25	8.0
1	4	25	6.0
1	5	25	4.0
1	6	25	3.0
1	7	25	1.0
1	8	25	1.0
2	0	25	6.0
2	1	25	6.0
2	2	25	7.0
2	3	25	6.0
2	4	25	6.0
2	5	25	7.0
2	6	25	6.0
2	7	25	7.0
2	8	25	7.0
2	9	25	7.0
3	0	25	195.0
3	1	25	173.0
3	2	25	126.0
3	3	25	68.0
3	4	25	27.0
3	5	25	2.0
3	6	25	1.0
3	7	25	1.0
3	8	25	2.0
3	9	25	1.0
4	0	25	1126.0
4	1	25	1103.0
4	2	25	1029.0
4	3	25	901.0
4	4	25	800.0
4	5	25	606.0
4	6	25	368.0
4	7	25	180.0
4	8	25	25.0
4	9	25	1.0
5	0	25	1400.0
5	1	25	1358.0
5	2	25	1287.0
5	3	25	1188.0
5	4	25	1026.0
5	5	25	884.0
5	6	25	662.0
5	7	25	435.0
5	8	25	225.0
5	9	25	30.0
6	0	25	1124.0
6	1	25	1101.0
6	2	25	1028.0
6	3	25	901.0
6	4	25	801.0
6	5	25	607.0
6	6	25	370.0
6	7	25	181.0
6	8	25	26.0
6	9	25	1.0
7	0	25	195.0
7	1	25	176.0
7	2	25	129.0
7	3	25	70.0
7	4	25	29.0
7	5	25	6.0
7	6	25	6.0
7	7	25	7.0
7	8	25	6.0
7	9	25	5.0
8	0	25	10.0
8	1	25	11.0
8	2	25	10.0
8	3	25	9.0
8	4	25	9.0
8	5	25	10.0
8	6	25	11.0
8	7	25	12.0
8	8	25	12.0
8	9	25	10.0
9	0	25	7.0
9	1	25	6.0
9	2	25	5.0
9	3	25	6.0
9	4	25	6.0
9	5	25	7.0
9	6	25	6.0
9	7	25	6.0
9	8	25	5.0
9	9	25	4.0
0	0	26	9.0
0	1	26	10.0
0	2	26	10.0
0	3	26	8.0
0	4	26	8.0
0	5	26	8.0
0	6	26	6.0
0	7	26	5.0
0	8	26	5.0
0	9	26	4.0
1	0	26	2.0
1	1	26	2.0
1	2	26	2.0
1	3	26	1.0
1	4	26	3.0
1	5	26	4.0
1	6	26	4.0
1	7	26	6.0
1	8	26	6.0
1	9	26	6.0
2	0	26	370.0
2	1	26	351.0
2	2	26	329.0
2	3	26	296.0
2	4	26	239.0
2	5	26	186.0
2	6	26	111.0
2	7	26	28.0
2	8	26	1.0
3	0	26	498.0
3	1	26	505.0
3	2	26	530.0
3	3	26	555.0
3	4	26	556.0
3	5	26	538.0
3	6	26	495.0
3	7	26	448.0
3	8	26	450.0
3	9	26	504.0
4	2	26	23.0
4	3	26	87.0
4	4	26	99.0
4	5	26	206.0
4	6	26	437.0
4	7	26	684.0
4	8	26	832.0
4	9	26	864.0
5	0	26	1.0
5	2	26	1.0
5	3	26	1.0
5	4	26	57.0
5	5	26	116.0
5	6	26	359.0
5	7	26	581.0
5	8	26	767.0
5	9	26	996.0
6	0	26	2.0
6	1	26	3.0
6	2	26	26.0
6	3	26	90.0
6	4	26	103.0
6	5	26	211.0
6	6	26	441.0
6	7	26	689.0
6	8	26	838.0
6	9	26	870.0
7	0	26	496.0
7	1	26	502.0
7	2	26	526.0
7	3	26	552.0
7	4	26	554.0
7	5	26	535.0
7	6	26	493.0
7	7	26	445.0
7	8	26	447.0
7	9	26	503.0
8	0	26	371.0
8	1	26	351.0
8	2	26	328.0
8	3	26	294.0
8	4	26	237.0
8	5	26	184.0
8	6	26	109.0
8	7	26	27.0
8	8	26	1.0
8	9	26	2.0
9	0	26	4.0
9	1	26	5.0
9	2	26	5.0
9	3	26	3.0
9	4	26	4.0
9	5	26	4.0
9	6	26	4.0
9	7	26	4.0
9	8	26	4.0
9	9	26	5.0
0	0	27	3.0
0	1	27	2.0
0	2	27	2.0
0	3	27	3.0
0	4	27	3.0
0	5	27	3.0
0	6	27	4.0
0	7	27	4.0
0	8	27	3.0
0	9	27	4.0
1	0	27	214.0
1	1	27	213.0
1	2	27	211.0
1	3	27	208.0
1	4	27	198.0
1	5	27	178.0
1	6	27	153.0
1	7	27	136.0
1	8	27	108.0
1	9	27	62.0
2	0	27	13.0
2	1	27	26.0
2	2	27	40.0
2	3	27	64.0
2	4	27	101.0
2	5	27	181.0
2	6	27	303.0
2	7	27	392.0
2	8	27	423.0
2	9	27	447.0
3	0	27	2.0
3	1	27	3.0
3	2	27	20.0
3	3	27	91.0
3	4	27	135.0
3	5	27	171.0
3	6	27	218.0
3	7	27	245.0
3	8	27	232.0
3	9	27	165.0
4	0	27	5.0
4	1	27	57.0
4	2	27	119.0
4	3	27	153.0
4	4	27	196.0
4	5	27	239.0
4	6	27	194.0
4	7	27	96.0
4	8	27	69.0
4	9	27	40.0
5	0	27	14.0
5	1	27	87.0
5	2	27	135.0
5	3	27	170.0
5	4	27	226.0
5	5	27	215.0
5	6	27	119.0
5	7	27	68.0
5	8	27	50.0
6	0	27	1.0
6	1	27	53.0
6	2	27	115.0
6	3	27	150.0
6	4	27	193.0
6	5	27	235.0
6	6	27	190.0
6	7	27	92.0
6	8	27	65.0
6	9	27	36.0
7	0	27	4.0
7	1	27	4.0
7	2	27	22.0
7	3	27	93.0
7	4	27	136.0
7	5	27	171.0
7	6	27	218.0
7	7	27	245.0
7	8	27	233.0
7	9	27	163.0
8	0	27	14.0
8	1	27	28.0
8	2	27	42.0
8	3	27	65.0
8	4	27	103.0
8	5	27	182.0
8	6	27	302.0
8	7	27	392.0
8	8	27	422.0
8	9	27	446.0
9	0	27	212.0
9	1	27	211.0
9	2	27	209.0
9	3	27	207.0
9	4	27	196.0
9	5	27	175.0
9	6	27	150.0
9	7	27	133.0
9	8	27	105.0
9	9	27	58.0
0	0	28	127.0
0	1	28	127.0
0	2	28	125.0
0	3	28	124.0
0	4	28	120.0
0	5	28	117.0
0	6	28	112.0
0	7	28	109.0
0	8	28	121.0
0	9	28	139.0
1	2	28	9.0
1	3	28	47.0
1	4	28	72.0
1	5	28	99.0
1	6	28	133.0
1	7	28	156.0
1	8	28	190.0
1	9	28	227.0
2	0	28	63.0
2	1	28	77.0
2	2	28	93.0
2	3	28	116.0
2	4	28	130.0
2	5	28	102.0
2	6	28	46.0
2	7	28	35.0
2	8	28	22.0
2	9	28	4.0
3	0	28	169.0
3	1	28	170.0
3	2	28	126.0
3	3	28	64.0
3	4	28	34.0
3	5	28	24.0
3	7	28	1.0
3	8	28	2.0
3	9	28	1.0
4	0	28	221.0
4	1	28	165.0
4	2	28	98.0
4	3	28	46.0
4	4	28	12.0
4	5	28	1.0
4	6	28	1.0
5	0	28	225.0
5	1	28	148.0
5	2	28	98.0
5	3	28	59.0
5	4	28	2.0
5	5	28	2.0
5	6	28	2.0
5	7	28	4.0
5	8	28	4.0
5	9	28	4.0
6	0	28	220.0
6	1	28	164.0
6	2	28	97.0
6	3	28	45.0
6	4	28	11.0
7	0	28	169.0
7	1	28	170.0
7	2	28	126.0
7	3	28	64.0
7	4	28	34.0
7	5	28	24.0
8	0	28	63.0
8	1	28	77.0
8	2	28	92.0
8	3	28	116.0
8	4	28	128.0
8	5	28	100.0
8	6	28	44.0
8	7	28	32.0
8	8	28	18.0
9	0	28	125.0
9	1	28	124.0
9	2	28	132.0
9	3	28	166.0
9	4	28	189.0
9	5	28	210.0
9	6	28	241.0
9	7	28	263.0
9	8	28	309.0
9	9	28	365.0
0	0	29	94.0
0	1	29	119.0
0	2	29	129.0
0	3	29	137.0
0	4	29	151.0
0	5	29	156.0
0	6	29	175.0
0	7	29	189.0
0	8	29	177.0
0	9	29	158.0
1	0	29	126.0
1	1	29	120.0
1	2	29	98.0
1	3	29	43.0
1	4	29	22.0
1	5	29	16.0
1	6	29	2.0
2	0	29	105.0
2	1	29	93.0
2	2	29	74.0
2	3	29	49.0
2	4	29	33.0
2	5	29	9.0
3	0	29	34.0
3	1	29	34.0
3	2	29	66.0
3	3	29	72.0
3	4	29	55.0
3	5	29	43.0
3	6	29	24.0
4	0	29	12.0
4	1	29	20.0
4	2	29	34.0
4	3	29	64.0
4	4	29	72.0
4	5	29	55.0
4	6	29	43.0
4	7	29	23.0
5	0	29	4.0
5	1	29	20.0
5	2	29	28.0
5	3	29	50.0
5	4	29	73.0
5	5	29	58.0
5	6	29	47.0
5	7	29	29.0
5	8	29	4.0
6	0	29	12.0
6	1	29	20.0
6	2	29	34.0
6	3	29	64.0
6	4	29	72.0
6	5	29	55.0
6	6	29	43.0
6	7	29	23.0
7	0	29	38.0
7	1	29	38.0
7	2	29	68.0
7	3	29	72.0
7	4	29	55.0
7	5	29	43.0
7	6	29	24.0
8	0	29	189.0
8	1	29	177.0
8	2	29	157.0
8	3	29	131.0
8	4	29	113.0
8	5	29	90.0
8	6	29	95.0
8	7	29	108.0
8	8	29	112.0
8	9	29	112.0
9	0	29	132.0
9	1	29	150.0
9	2	29	141.0
9	3	29	98.0
9	4	29	89.0
9	5	29	91.0
9	6	29	80.0
9	7	29	78.0
9	8	29	65.0
9	9	29	46.0
0	0	30	138.0
0	1	30	103.0
0	2	30	86.0
0	3	30	80.0
0	4	30	69.0
0	5	30	50.0
0	6	30	30.0
0	7	30	15.0
0	8	30	10.0
0	9	30	8.0
1	0	30	56.0
1	1	30	56.0
1	2	30	71.0
1	3	30	92.0
1	4	30	98.0
1	5	30	103.0
1	6	30	103.0
1	7	30	97.0
1	8	30	87.0
1	9	30	84.0
2	0	30	8.0
2	1	30	7.0
2	2	30	11.0
2	3	30	14.0
2	4	30	22.0
2	5	30	38.0
2	6	30	43.0
2	7	30	34.0
2	8	30	29.0
2	9	30	23.0
3	4	30	10.0
3	5	30	13.0
3	6	30	25.0
3	7	30	45.0
3	8	30	50.0
3	9	30	54.0
4	5	30	10.0
4	6	30	13.0
4	7	30	30.0
4	8	30	67.0
4	9	30	65.0
5	5	30	8.0
5	6	30	11.0
5	7	30	33.0
5	8	30	65.0
5	9	30	69.0
6	0	30	8.0
6	1	30	7.0
6	2	30	5.0
6	3	30	4.0
6	4	30	3.0
6	5	30	11.0
6	6	30	13.0
6	7	30	30.0
6	8	30	67.0
6	9	30	65.0
7	0	30	44.0
7	1	30	43.0
7	2	30	45.0
7	3	30	49.0
7	4	30	65.0
7	5	30	83.0
7	6	30	99.0
7	7	30	121.0
7	8	30	133.0
7	9	30	138.0
8	0	30	55.0
8	1	30	42.0
8	2	30	48.0
8	3	30	53.0
8	4	30	64.0
8	5	30	80.0
8	6	30	74.0
8	7	30	50.0
8	8	30	40.0
8	9	30	33.0
9	0	30	93.0
9	1	30	72.0
9	2	30	70.0
9	3	30	80.0
9	4	30	67.0
9	5	30	40.0
9	6	30	29.0
9	7	30	21.0
9	8	30	4.0
0	0	31	25.0
0	1	31	39.0
0	2	31	47.0
0	3	31	50.0
0	4	31	53.0
0	5	31	63.0
0	6	31	66.0
0	7	31	51.0
0	8	31	30.0
0	9	31	40.0
1	0	31	72.0
1	1	31	70.0
1	2	31	65.0
1	3	31	45.0
1	4	31	30.0
1	5	31	23.0
1	6	31	23.0
1	7	31	47.0
1	8	31	66.0
1	9	31	71.0
2	0	31	32.0
2	1	31	33.0
2	2	31	41.0
2	3	31	57.0
2	4	31	66.0
2	5	31	86.0
2	6	31	103.0
2	7	31	118.0
2	8	31	131.0
2	9	31	137.0
3	0	31	14.0
3	1	31	13.0
3	2	31	12.0
3	3	31	11.0
3	4	31	26.0
3	5	31	33.0
3	6	31	33.0
3	7	31	41.0
3	8	31	32.0
3	9	31	26.0
4	3	31	13.0
4	4	31	25.0
4	5	31	30.0
4	6	31	38.0
4	7	31	35.0
4	8	31	18.0
4	9	31	17.0
5	0	31	14.0
5	1	31	13.0
5	2	31	12.0
5	3	31	28.0
5	4	31	35.0
5	5	31	35.0
5	6	31	43.0
5	7	31	30.0
5	8	31	16.0
5	9	31	13.0
6	0	31	32.0
6	1	31	33.0
6	2	31	41.0
6	3	31	70.0
6	4	31	91.0
6	5	31	100.0
6	6	31	115.0
6	7	31	115.0
6	8	31	98.0
6	9	31	97.0
7	0	31	72.0
7	1	31	70.0
7	2	31	65.0
7	3	31	45.0
7	4	31	48.0
7	5	31	43.0
7	6	31	40.0
7	7	31	48.0
7	8	31	33.0
7	9	31	26.0
8	0	31	25.0
8	1	31	39.0
8	2	31	40.0
8	3	31	40.0
8	4	31	37.0
8	5	31	46.0
8	6	31	52.0
8	7	31	51.0
8	8	31	51.0
8	9	31	57.0
9	2	31	7.0
9	3	31	10.0
9	4	31	16.0
9	5	31	41.0
9	6	31	53.0
9	7	31	77.0
9	8	31	95.0
9	9	31	111.0
0	4	32	7.0
0	5	32	21.0
0	6	32	30.0
0	7	32	51.0
0	8	32	77.0
0	9	32	67.0
1	0	32	8.0
1	1	32	8.0
1	2	32	15.0
1	3	32	41.0
1	4	32	51.0
1	5	32	49.0
1	6	32	48.0
1	7	32	30.0
1	8	32	19.0
1	9	32	12.0
2	0	32	57.0
2	1	32	62.0
2	2	32	60.0
2	3	32	51.0
2	4	32	46.0
2	5	32	28.0
2	6	32	12.0
2	7	32	9.0
3	0	32	37.0
3	1	32	51.0
3	2	32	63.0
3	3	32	70.0
3	4	32	62.0
3	5	32	59.0
3	6	32	68.0
3	7	32	61.0
3	8	32	64.0
3	9	32	64.0
4	0	32	41.0
4	1	32	44.0
4	2	32	51.0
4	3	32	42.0
4	4	32	30.0
4	5	32	24.0
4	6	32	12.0
4	7	32	6.0
4	8	32	2.0
5	0	32	48.0
5	1	32	56.0
5	2	32	68.0
5	3	32	57.0
5	4	32	55.0
5	5	32	60.0
5	6	32	59.0
5	7	32	61.0
5	8	32	64.0
5	9	32	64.0
6	0	32	73.0
6	1	32	74.0
6	2	32	72.0
6	3	32	48.0
6	4	32	28.0
6	5	32	19.0
6	6	32	5.0
7	0	32	17.0
7	1	32	25.0
7	2	32	34.0
7	3	32	57.0
7	4	32	47.0
7	5	32	34.0
7	6	32	28.0
7	7	32	15.0
7	8	32	11.0
7	9	32	4.0
8	0	32	1.0
8	1	32	8.0
8	2	32	15.0
8	3	32	23.0
8	4	32	31.0
8	5	32	26.0
8	6	32	20.0
8	7	32	35.0
8	8	32	39.0
8	9	32	37.0
9	2	32	4.0
9	3	32	13.0
9	4	32	23.0
9	5	32	32.0
9	6	32	41.0
9	7	32	35.0
9	8	32	39.0
9	9	32	30.0
0	0	33	1.0
0	1	33	3.0
0	2	33	4.0
0	3	33	7.0
0	4	33	6.0
0	5	33	5.0
0	6	33	4.0
1	0	33	6.0
1	1	33	6.0
1	2	33	4.0
1	3	33	1.0
1	6	33	1.0
1	7	33	2.0
1	8	33	4.0
1	9	33	8.0
2	0	33	9.0
2	1	33	5.0
2	2	33	1.0
2	4	33	3.0
2	5	33	6.0
2	6	33	6.0
2	7	33	5.0
2	8	33	3.0
2	9	33	4.0
3	0	33	24.0
3	1	33	15.0
3	2	33	10.0
3	3	33	7.0
3	4	33	5.0
3	5	33	3.0
3	6	33	2.0
3	7	33	1.0
3	8	33	1.0
3	9	33	1.0
4	0	33	5.0
4	1	33	8.0
4	2	33	8.0
4	3	33	11.0
4	4	33	12.0
4	5	33	16.0
4	6	33	22.0
4	7	33	26.0
4	8	33	34.0
4	9	33	36.0
5	0	33	18.0
5	1	33	16.0
5	2	33	10.0
5	3	33	8.0
5	4	33	5.0
5	5	33	3.0
5	6	33	2.0
5	7	33	1.0
5	8	33	1.0
5	9	33	1.0
6	0	33	3.0
6	1	33	4.0
6	2	33	2.0
6	3	33	1.0
6	4	33	3.0
6	5	33	6.0
6	6	33	6.0
6	7	33	5.0
6	8	33	3.0
6	9	33	4.0
7	0	33	7.0
7	1	33	3.0
7	2	33	2.0
7	3	33	1.0
7	6	33	1.0
7	7	33	2.0
7	8	33	4.0
7	9	33	8.0
8	0	33	9.0
8	1	33	5.0
8	2	33	1.0
8	3	33	1.0
8	4	33	2.0
8	5	33	4.0
8	6	33	4.0
9	0	33	7.0
9	1	33	8.0
9	2	33	6.0
9	3	33	5.0
9	4	33	2.0
8	4	45	1.0
8	5	45	1.0
8	6	45	1.0
9	1	45	1.0
9	2	45	1.0
9	3	45	2.0
9	4	45	3.0
9	5	45	3.0
9	6	45	3.0
9	7	45	2.0
9	8	45	1.0
9	9	45	1.0
8	2	46	1.0
8	3	46	1.0
8	7	46	1.0
8	8	46	1.0
9	2	46	1.0
9	3	46	1.0
9	7	46	1.0
9	8	46	1.0
7	0	52	1.0
7	1	52	1.0
7	2	52	1.0
7	0	55	2.0
7	1	55	1.0
8	0	65	2.0
8	1	65	1.0
8	2	65	1.0
8	3	65	1.0
8	4	65	1.0
8	5	65	1.0
8	6	65	1.0
8	7	65	1.0
9	0	65	4.0
9	1	65	3.0
9	2	65	2.0
9	3	65	2.0
9	4	65	2.0
9	5	65	2.0
9	6	65	2.0
9	7	65	2.0
9	8	65	1.0
3	5	97	1.0
3	6	97	1.0
3	7	97	1.0
3	8	97	2.0
3	9	97	2.0
